--------------------------------------------------------------------------
Intel(R) SoC Watch for Windows* OS Version 2026.2.ww12-pre-release [Mar 17 2026]
Build Ref: 8924bb08e273e7b4345df1d973daa169f1f297ac
Driver Version 2.20.5 [Mar 12 2026]
Post Processed using SoC Watch for Windows* OS Version 2026.2.ww12-pre-release [Mar 17 2026]
Post Processed Build Ref: 8924bb08e273e7b4345df1d973daa169f1f297ac
Copyright (c) 2024 Intel Corporation. All Rights Reserved.
Platform power analysis tool for use with Intel processors/chipsets/platforms.
*Other names and brands may be claimed as the property of others. 
--------------------------------------------------------------------------

Command line options: -f power -r int -o results\energy_log_hw_comp_bert-tiny_int8 

Program Started: N/A
Data Collection Started: 2026-05-03 17:33:18 GMT 
QPC Clock Frequency (MHz): 10 
CPU Base Operating Frequency (MHz): 2995.2
Collection duration (sec): 22.5983
Collection begin timestamp: 4867071611
Collection end timestamp: 5093046704

System Name: MATEBOOK
Operating System: Windows 11 [11.0 build 26200.8246]
CPU: Meteor Lake
CPU ID (family.model.stepping): 0x6.0xaa.0x4
Platform ID: 0b111
Integrated GPU Device ID: 0x7d55
Intel(R) PMT: Meteor Lake SoCN (0x130670b2)
Intel(R) PMT: Meteor Lake SoCN Fixed (0x130671b2)
Intel(R) PMT: Meteor Lake CDie (0x1a067002)
Intel(R) PMT: Meteor Lake CDie Fixed (0x1a067102)
PCH: Meteor Lake SOC-M/P (MTSOC-MP)
PCH: Meteor Lake IOE-P (MTIOE-P)
EDRAM Present: No 
Total # of packages: 1 
Total # of cores: 14 
Total # of logical processors: 18

CPU native model:
Package_0/Core_0 = RWC (P Core)
Package_0/Core_1 = CMT (E Core)
Package_0/Core_2 = CMT (E Core)
Package_0/Core_3 = CMT (E Core)
Package_0/Core_4 = CMT (E Core)
Package_0/Core_5 = CMT (E Core)
Package_0/Core_6 = CMT (E Core)
Package_0/Core_7 = CMT (E Core)
Package_0/Core_8 = CMT (E Core)
Package_0/Core_9 = RWC (P Core)
Package_0/Core_10 = RWC (P Core)
Package_0/Core_11 = RWC (P Core)
Package_0/Core_12 = CMT (LPE Core)
Package_0/Core_13 = CMT (LPE Core)
NOTE: Hyper-V is enabled on this system.
NOTE: Virtual Secure Mode is enabled on this system.
NOTE: Hypervisor Enforced Code Integrity is enabled on this system.

Package Power - CPU/Package_0
Sample #, Continuous Time (usec), Duration (ms), Power (mJ)
      86,             8095547.50,         90.58,    8289.31
      87,             8189286.60,         93.74,    8560.24
      88,             8281393.70,         92.11,   11652.77
      89,             8374864.40,         93.47,    7016.35
      90,             8464873.60,         90.01,   10030.44
      91,             8554988.90,         90.12,    8559.05
      92,             8645166.20,         90.18,    9722.06
      93,             8744860.50,         99.69,    7562.79
      94,             8836963.20,         92.10,    5406.19
      95,             8931361.40,         94.40,    7404.53
      96,             9031406.10,        100.04,    7158.06
      97,             9124930.20,         93.52,    6365.60
      98,             9214932.40,         90.00,    6095.91
      99,             9312901.40,         97.97,    6287.36
     100,             9403807.50,         90.91,    6395.17
     101,             9498093.10,         94.29,    6320.01
     102,             9593984.50,         95.89,    6285.47
     103,             9683993.60,         90.01,    7110.55
     104,             9778989.50,         95.00,    6780.98
     105,             9881414.80,        102.43,    7331.94
     106,             9974996.00,         93.58,   11452.91
     107,            10065037.00,         90.04,   10256.69
     108,            10155582.10,         90.55,   10222.51
     109,            10245691.90,         90.11,    8104.40
     110,            10344590.70,         98.90,    7988.36
     111,            10436713.80,         92.12,    9456.42
     112,            10527487.60,         90.77,    9192.88
     113,            10617723.10,         90.24,    7846.22
     114,            10714088.40,         96.37,   10456.35
     115,            10806013.00,         91.92,    9794.88
     116,            10898072.30,         92.06,   11323.35
     117,            10994766.50,         96.69,    9180.44
     118,            11084906.40,         90.14,    8042.11
     119,            11175591.40,         90.69,    9230.15
     120,            11265602.40,         90.01,    9016.50
     121,            11355920.50,         90.32,   11174.02
     122,            11446122.80,         90.20,   10403.45
     123,            11550664.70,        104.54,   11359.67
     124,            11648037.60,         97.37,    7167.67
     125,            11738483.90,         90.45,    6783.99
     126,            11831433.10,         92.95,    8208.13
     127,            11924599.60,         93.17,    7136.87
     128,            12014793.00,         90.19,    7120.39
     129,            12104994.40,         90.20,    9254.60
     130,            12196593.50,         91.60,    9721.08
     131,            12295951.90,         99.36,    9165.86
     132,            12396495.10,        100.54,    7424.27
     133,            12486496.40,         90.00,    7787.97
     134,            12576984.40,         90.49,    9600.99
     135,            12667083.20,         90.10,    6312.92
     136,            12757343.30,         90.26,    8754.94
     137,            12848095.20,         90.75,    6752.40
     138,            12938142.40,         90.05,    6718.48
     139,            13031402.60,         93.26,    7112.03
     140,            13131400.70,        100.00,    6373.41
     141,            13221581.50,         90.18,    7490.92
